Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
사회 불안 장애 테스트,Informational,320,"1.00,0.81,0.81,0.81,0.81,0.67,0.67,0.54,0.44,0.44,0.54,0.54",8,0.66,0.17,"Video, Related searches"
사회성 결여 테스트,Commercial,320,"1.00,1.00,1.00,0.12,0.02,0.36,0.36,0.29,0.44,0.44,0.44,0.36",13,0.00,0.01,"Video, People also ask, Related searches"
사회성 테스트,Commercial,320,"0.30,0.24,0.30,0.30,0.24,0.30,0.30,0.30,0.36,1.00,0.55,0.44",10,0.00,0.01,"Video, People also ask, Related searches"
성 성향 테스트,Informational,320,"0.82,0.82,0.82,0.54,0.54,0.82,1.00,0.82,0.82,0.67,0.44,0.67",16,0.03,0.07,"Image pack, Video, Related searches"
성능 테스트,Informational,320,"1.00,0.82,1.00,0.82,0.82,0.82,0.82,0.67,1.00,0.82,0.67,0.67",11,0.89,0.10,"Sitelinks, AI Overview, Video, Video carousel, Related searches"
성별 테스트,Informational,320,"0.54,0.54,0.54,0.81,0.67,0.67,0.67,1.00,0.81,0.67,0.67,0.67",17,0.27,0.02,"Video, Related searches"
성적 지향 테스트,Informational,320,"0.44,0.44,0.44,0.54,0.54,0.44,0.54,0.66,1.00,0.54,0.54,0.66",10,0.00,0.33,"AI Overview, Video"
순간 기억력 테스트,Informational,320,"0.54,0.54,0.44,0.44,0.44,1.00,0.44,0.29,0.44,0.36,0.36,0.44",17,0.00,0.01,"Video, Video carousel, Related searches"
스피커 좌우 테스트,"Informational, Transactional",320,"0.82,0.67,0.54,0.82,1.00,0.82,0.82,0.67,0.82,0.82,0.82,0.82",16,0.00,0.33,"Reviews, Video, Video carousel, People also ask, Related searches"
슬럼프 테스트,Informational,320,"0.67,0.82,0.67,0.82,0.82,0.67,0.82,0.67,0.82,1.00,0.67,0.67",19,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches, See results about"
슬리핑 스티커 테스트,"Informational, Transactional",320,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",12,0.86,0.01,"Video, Related searches"
신체 나이 테스트,Informational,320,"0.54,0.54,0.54,0.54,0.44,0.54,0.54,0.44,0.44,1.00,0.54,0.44",18,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
아드 반 테스트,Informational,320,"0.36,0.36,0.44,0.44,0.30,0.30,0.44,0.44,0.36,0.67,1.00,0.67",16,0.38,0.01,"AI Overview, Reviews, Video, Knowledge panel"
아드 반 테스트 코리아,Informational,320,"0.30,0.25,0.25,0.16,0.20,0.20,0.30,0.25,0.37,0.55,1.00,0.30",15,0.26,0.02,"Video, People also ask, Knowledge panel, Related searches"
아이폰 불량 화소 테스트,Informational,320,"0.16,0.16,0.67,0.44,0.30,0.24,0.30,0.44,0.55,0.55,1.00,0.82",16,0.00,0.33,"AI Overview, Video, Video carousel, Short videos, People also ask"
안면 인식 장애 테스트 해보기,Informational,320,"0.44,0.44,0.44,0.36,0.54,0.54,1.00,0.54,0.44,0.36,0.36,0.36",15,0.00,0.01,"AI Overview, Video, Video carousel, Related searches"
연애 스타일 테스트,Informational,320,"0.44,0.44,0.67,0.81,0.67,0.67,0.81,0.81,1.00,0.81,0.67,0.67",18,0.67,0.06,"Video, Video carousel, Related searches"
연애 유형,Informational,320,"0.54,0.67,0.67,0.67,0.82,0.82,1.00,1.00,1.00,1.00,0.82,0.82",20,0.73,0.02,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
외멍 내멍 테스트,"Informational, Transactional",320,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",16,0.28,0.00,Video
우울증 자가 진단 테스트,Informational,320,"1.00,0.81,0.66,0.44,0.44,0.54,0.54,0.66,0.44,0.36,0.36,0.29",23,0.20,0.27,"Image pack, Video, Related searches, Ads top, Ads bottom"
우울증 증상 테스트,Informational,320,"0.81,0.36,0.19,0.36,0.44,0.54,1.00,0.36,0.54,0.54,0.36,0.54",22,0.36,0.28,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle"
우정 테스트 만들기,Informational,320,"1.00,0.82,0.54,0.44,0.67,0.82,1.00,0.82,0.54,0.67,0.67,0.82",9,0.07,0.03,"Video, People also ask, Related searches"
유연성 테스트,Informational,320,"0.54,0.54,0.44,0.44,0.54,0.54,0.54,0.54,0.81,1.00,0.81,0.66",10,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Short videos, Related searches"
이인증 테스트,Informational,320,"0.67,1.00,1.00,0.67,1.00,0.82,0.67,0.82,0.82,1.00,1.00,0.82",15,0.44,0.01,"Video, People also ask, Related searches"
자가 진단 테스트,Informational,320,"0.67,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.67,0.67,1.00,0.81",9,0.19,0.05,"Reviews, Image pack, Video, Related searches"
정신 건강 테스트,Informational,320,"0.67,0.67,0.67,0.67,0.67,0.67,0.81,0.67,0.81,0.54,0.67,1.00",21,0.84,0.34,"Video, People also ask, Related searches"
정신 상태 테스트,Informational,320,"0.81,1.00,0.81,0.67,0.54,0.44,0.44,0.44,0.44,0.54,0.54,0.44",14,0.00,0.01,"AI Overview, Video, Related searches"
정치 성향 테스트 8value,Commercial,320,"0.30,0.30,0.30,0.36,0.24,0.30,0.24,0.19,0.24,0.19,0.67,1.00",19,0.00,0.33,Related searches
좌뇌 우뇌 테스트,"Informational, Transactional",320,"0.44,0.44,0.44,0.44,0.44,0.66,0.81,0.66,0.81,1.00,1.00,1.00",18,0.00,0.33,"Image, Image pack, Video, Related searches"
체질 테스트,Informational,320,"0.82,1.00,0.82,0.82,1.00,0.82,0.67,0.54,0.44,0.54,0.67,0.44",14,0.00,0.33,"Reviews, Image pack, Video, Video carousel, Related searches"
초능력 테스트,Informational,320,"1.00,0.82,0.54,0.67,0.67,0.82,0.82,0.67,0.44,0.44,0.54,0.67",12,0.00,0.33,"Video, Related searches"
치매 자가 진단 테스트,Informational,320,"0.81,0.67,0.67,0.81,0.81,1.00,0.81,0.81,0.67,0.54,0.54,0.54",18,0.10,0.18,"AI Overview, Video, Video carousel, People also ask, Related searches"
카카오 코딩 테스트,Informational,320,"0.11,0.11,0.55,1.00,0.13,0.11,0.09,0.07,0.09,0.09,0.06,0.04",10,0.49,0.11,"Sitelinks, Video, Video carousel, Related searches"
컴퓨터 성능 테스트 사이트,Informational,320,"0.54,0.67,0.54,0.67,0.67,0.67,1.00,1.00,0.67,0.67,0.54,0.54",11,0.48,0.01,"AI Overview, Reviews, Video, Related searches"
테스트 시나리오,Informational,320,"1.00,1.00,1.00,0.81,0.81,0.81,0.81,0.66,0.81,0.66,0.53,0.53",7,0.00,0.33,"Image pack, Video, Related searches"
통합 테스트,Informational,320,"1.00,0.82,0.82,0.82,0.82,0.67,0.82,0.67,0.82,0.67,0.67,0.54",10,1.13,0.01,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
페티쉬 테스트,Informational,320,"0.26,0.26,0.17,0.21,0.21,0.21,0.39,1.00,0.59,0.26,0.32,0.32",19,0.00,0.01,"Video, Related searches"
폐활량 테스트,Informational,320,"0.82,0.82,1.00,0.82,1.00,0.82,0.67,0.54,1.00,0.82,0.82,0.82",19,0.39,0.18,"AI Overview, Image pack, Video, Related searches"
프레임 테스트,Informational,320,"0.82,0.67,0.82,0.67,0.82,0.82,1.00,0.82,1.00,0.67,0.82,0.67",10,0.00,0.33,"Reviews, Video, Related searches"
피해 망상 테스트,Informational,320,"0.82,1.00,0.82,0.67,0.82,0.67,0.82,0.67,0.82,0.82,0.67,0.67",15,0.52,0.02,"AI Overview, Image pack, Video, Related searches"
학생 우울증 테스트,Informational,320,"0.82,1.00,1.00,0.82,0.82,1.00,0.82,0.82,0.67,0.82,0.82,0.82",5,0.43,0.27,"Image pack, Video, Related searches, Ads bottom"
회복 탄력성 테스트,Informational,320,"0.82,0.82,1.00,0.82,1.00,0.67,0.54,0.54,0.67,0.54,0.82,0.54",10,0.00,0.01,"Image pack, Video, Related searches"
19 테스트,Informational,260,"0.81,0.81,0.81,1.00,0.66,0.66,0.66,0.81,0.53,0.66,0.66,0.66",11,0.00,0.33,"Video, Related searches"
cmd 핑 테스트,Informational,260,"0.81,0.81,0.81,0.66,0.81,0.81,1.00,0.66,1.00,0.66,0.66,0.66",9,0.00,0.33,"AI Overview, Video, Related searches"
cpu 성능 테스트,Informational,260,"0.81,0.81,0.81,0.81,1.00,0.81,1.00,1.00,0.81,0.66,0.66,0.66",15,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
personality behaviors 테스트,Informational,260,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",10,0.29,0.01,"AI Overview, Reviews, Video, Video carousel, Related searches, Ads middle"
pesm 증후군 테스트,Informational,260,"0.81,1.00,0.81,1.00,0.81,0.53,0.66,0.44,0.44,0.53,0.34,0.34",7,0.29,0.05,"Video, Related searches"
test 뜻,Informational,260,"0.81,1.00,0.66,0.53,0.66,0.66,1.00,0.81,0.81,0.81,0.66,0.66",21,0.00,0.33,"AI Overview, Instant answer, Video, Related searches"
ufo 테스트,Informational,260,"0.81,0.66,0.81,1.00,0.81,0.53,0.66,0.66,1.00,0.66,0.53,0.53",19,0.00,0.33,"Video, People also ask, Related searches"
가청 주파수 테스트,Informational,260,"0.81,0.81,0.81,1.00,0.81,0.66,0.66,0.66,1.00,1.00,1.00,1.00",11,0.00,0.01,"Sitelinks, Video, Video carousel, People also ask, Related searches"
간단한 iq 테스트,Informational,260,"0.66,0.66,0.53,0.66,0.66,0.81,0.81,0.81,1.00,1.00,0.81,0.81",24,0.15,0.35,"AI Overview, Reviews, Image pack, Video, Video carousel, Related searches, Ads top, Ads middle"
간단한 심리 테스트,Informational,260,"1.00,1.00,0.66,0.81,0.81,0.66,0.81,0.66,0.81,0.66,0.66,0.66",10,0.46,0.01,"AI Overview, Image pack, Video, Related searches"
감정 표현 불능증 테스트,Informational,260,"1.00,1.00,0.81,1.00,0.66,1.00,0.81,0.66,0.66,0.66,0.66,0.53",7,0.04,0.02,"Video, People also ask, Related searches"
꼰대 테스트,Informational,260,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.77,0.45",15,0.00,0.00,"People also ask, Related searches"
나르시시즘 테스트,Informational,260,"0.54,0.67,0.67,1.00,1.00,0.67,0.54,0.54,0.82,0.82,0.82,0.67",11,0.16,0.13,"Video, Video carousel, Related searches"
노르웨이 멘사 테스트,Informational,260,"0.82,0.67,0.44,0.67,0.67,0.54,1.00,0.54,0.67,0.82,0.67,0.54",27,0.36,0.23,"Video, People also ask, Related searches"
노트북 마이크 테스트,Informational,260,"1.00,0.81,1.00,1.00,1.00,0.66,0.66,0.53,0.81,1.00,1.00,0.66",20,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
노트북 성능 테스트,Informational,260,"0.66,0.66,0.81,0.66,0.81,0.81,1.00,1.00,1.00,0.81,0.66,0.66",14,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
노트북 카메라 테스트,Informational,260,"0.54,0.67,0.82,0.82,0.36,0.54,0.67,0.44,0.82,1.00,0.82,0.82",17,0.00,0.33,"AI Overview, Video, Related searches"
단기 기억력 테스트,Informational,260,"0.81,0.66,0.66,0.81,0.66,0.81,0.81,0.66,1.00,0.81,0.53,0.66",14,0.50,0.03,"Video, Video carousel"
닮은 꼴 테스트,Informational,260,"0.54,0.54,0.44,0.54,0.44,1.00,0.81,0.54,0.44,0.44,0.54,0.54",16,0.00,0.33,"Video, Related searches"
도통 테스트,Informational,260,"0.66,0.66,0.81,0.66,0.81,0.66,0.81,0.81,1.00,1.00,1.00,0.81",15,0.26,0.06,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
레벨 테스트,Informational,260,"1.00,0.81,0.66,0.53,0.66,1.00,0.81,1.00,1.00,0.66,0.53,0.81",18,0.70,0.25,"AI Overview, Image pack, Video, Related searches"
리그 레션 테스트,Informational,260,"1.00,0.81,1.00,0.66,0.81,0.66,0.81,0.53,1.00,0.81,0.66,0.66",17,0.00,0.33,"AI Overview, Video, Knowledge panel, Related searches"
마우스 정확도 테스트,Informational,260,"0.81,1.00,0.81,0.66,0.81,0.66,0.53,0.53,0.81,0.53,0.53,0.53",14,0.00,0.33,"Reviews, Video, Related searches"
마우스 클릭 속도 테스트,Informational,260,"1.00,0.81,0.81,0.54,0.44,0.29,0.19,0.24,0.19,0.19,0.15,0.12",10,0.00,0.00,"Video, Related searches"
마이 콘테스트,Navigational,260,"0.44,0.82,1.00,0.82,0.82,0.54,0.44,0.23,0.67,0.44,0.44,0.44",11,0.00,0.33,"Sitelinks, Video, Related searches"
맥 키보드 테스트,Informational,260,"0.81,0.66,0.81,0.66,0.81,0.66,1.00,0.81,1.00,0.81,1.00,0.81",10,0.00,0.33,"Video, People also ask, Related searches"
메모리 테스트 프로그램,Informational,260,"0.67,0.67,0.54,0.67,0.82,0.82,1.00,0.67,0.82,0.67,0.54,0.54",15,0.00,0.33,"AI Overview, Reviews, Image pack, Video, Video carousel, Related searches"
메이플 스토리 테스트,Navigational,260,"0.54,1.00,1.00,0.67,0.35,0.67,0.54,0.23,0.44,0.29,0.15,0.81",23,0.00,0.33,"Sitelinks, Video, Related searches"
멘사 iq 테스트,Commercial,260,"0.82,0.54,0.54,0.54,0.54,0.82,0.67,0.67,0.82,1.00,0.67,0.82",23,0.36,0.38,"Image pack, Video, Video carousel, Related searches, Ads top, Ads bottom"
문과 이과 테스트,Informational,260,"0.54,0.54,0.54,0.54,0.67,0.54,0.67,0.54,0.67,0.81,0.81,1.00",10,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
박치 테스트,Informational,260,"0.54,0.67,1.00,0.67,0.54,0.67,0.82,0.44,0.36,0.36,0.44,0.54",21,0.00,0.33,"Video, People also ask, Related searches"
발음 테스트 초코 칩,Informational,260,"0.81,0.66,0.81,0.66,0.53,1.00,1.00,1.00,0.81,0.66,1.00,1.00",21,0.00,0.33,"Image pack, Video, Related searches"
번 아웃 증후군 테스트,Informational,260,"1.00,0.82,0.54,0.67,0.82,0.67,0.82,0.54,0.44,0.44,0.36,0.28",12,0.19,0.14,"Image, Image pack, Video, Related searches"
범 불안 장애 테스트,Informational,260,"0.82,0.82,1.00,1.00,0.82,0.82,0.67,0.67,0.67,0.54,0.54,0.54",8,0.54,0.19,"AI Overview, Video, Related searches"
벡델 테스트,Informational,260,"0.54,1.00,0.67,0.54,0.54,0.44,0.35,0.23,0.44,0.54,0.54,0.44",19,0.00,0.33,"Image pack, People also ask"
블라인드 테스트,"Informational, Transactional",260,"0.81,0.81,1.00,1.00,1.00,0.81,1.00,0.81,1.00,1.00,0.81,0.81",22,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches"
빅 5 검사,Informational,260,"0.81,1.00,0.81,0.81,0.81,0.66,1.00,0.53,1.00,1.00,0.81,0.66",15,0.26,0.26,"Video, Video carousel, People also ask, Related searches, Ads top, Ads bottom"
삼성 코딩 테스트,Informational,260,"0.29,0.36,0.81,0.24,0.36,0.24,0.29,0.44,1.00,1.00,0.44,0.54",8,0.88,0.02,"Video, People also ask, Related searches"
색 테스트,Informational,260,"0.54,0.44,0.44,0.44,0.44,0.36,0.36,0.44,0.54,0.66,1.00,0.81",10,0.00,0.33,"Image pack, Video, Related searches"
색깔 심리 테스트,Informational,260,"1.00,0.81,1.00,0.81,0.66,1.00,1.00,0.66,0.81,0.66,0.81,0.81",16,0.00,0.01,"Image pack, Video, Related searches"
성적 테스트,Informational,260,"0.81,0.66,0.66,0.81,0.81,0.81,1.00,0.81,0.81,1.00,0.81,0.66",13,0.02,0.01,Video
쉿 테스트,Informational,260,"0.67,1.00,1.00,0.67,0.54,0.67,0.54,0.44,0.54,0.44,0.54,0.67",24,0.00,0.33,"AI Overview, Video, Video carousel"
스폰 사이트,Informational,260,"0.81,0.81,1.00,0.81,0.81,0.66,0.66,0.53,0.53,0.66,0.66,1.00",9,1.07,0.06,
심리 테스트 만들기,Informational,260,"1.00,0.81,0.66,0.66,0.81,0.66,0.34,0.44,0.53,0.53,0.53,0.53",14,0.00,0.01,"Video, Related searches"
심심해 닷컴,Informational,260,"0.81,0.81,1.00,0.81,0.81,0.81,0.81,0.81,1.00,1.00,1.00,0.81",23,0.00,0.33,"Image pack, Video, Related searches"
아드 반 테스트 코리아 채용,Informational,260,"0.16,0.13,0.13,0.13,0.11,0.11,0.13,0.13,0.25,0.37,1.00,0.20",13,1.05,0.06,"Reviews, Video, People also ask, Related searches"
아이돌 테스트,Informational,260,"0.82,0.82,0.67,1.00,0.67,0.67,0.67,0.54,0.54,0.54,0.54,0.44",10,0.00,0.01,"Image pack, Video"
애니 캐릭터 테스트,Informational,260,"0.81,1.00,0.81,0.66,0.66,0.81,0.81,0.81,0.53,0.66,0.66,0.81",12,0.00,0.01,"Image pack, Video, Related searches"
어려운 발음 테스트,Informational,260,"0.66,0.66,0.53,0.53,0.66,1.00,0.81,0.81,1.00,1.00,0.81,0.81",23,0.00,0.33,"Reviews, Image pack, Video, Related searches"
여자 력 테스트,Informational,260,"1.00,1.00,0.81,0.66,0.66,1.00,0.81,0.81,0.66,0.66,1.00,0.66",17,0.00,0.33,"Image pack, Video, Related searches"
연애 궁합 테스트,Informational,260,"0.67,0.35,0.35,0.44,0.54,0.81,0.67,0.54,0.81,1.00,0.81,1.00",9,0.41,0.11,"Video, Related searches"
연애 능력 테스트,Informational,260,"0.81,0.81,0.53,0.53,0.53,0.66,0.53,0.66,0.81,0.53,0.81,1.00",17,0.69,0.05,"Video, Video carousel, Related searches"
연애 성격 테스트,Informational,260,"0.81,0.66,0.66,1.00,0.66,0.81,0.81,0.66,0.53,0.81,0.66,0.66",17,0.57,0.24,"Video, Related searches"
영어 테스트,Informational,260,"0.81,0.81,0.53,0.66,0.66,0.81,1.00,1.00,0.81,0.66,0.66,0.53",23,0.50,0.49,"Reviews, Instant answer, Video, Related searches"
윈도우 마이크 테스트,Informational,260,"1.00,0.81,0.81,0.81,1.00,0.66,0.81,0.81,1.00,0.81,0.81,0.81",24,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
음식 취향 테스트,Informational,260,"1.00,0.81,0.81,0.81,0.66,0.81,0.66,0.66,0.66,0.53,0.53,0.53",10,0.00,0.33,"Image pack, Video, People also ask, Related searches"
음질 테스트,Informational,260,"0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,1.00,0.81,0.66,0.81",16,0.00,0.33,"Sitelinks, Reviews, Video, Video carousel, People also ask, Related searches"
음치 테스트,Informational,260,"1.00,1.00,0.81,0.81,1.00,0.81,1.00,0.66,0.66,0.66,0.81,0.66",16,0.00,0.33,"Reviews, Image pack, Video, Video carousel, Short videos, People also ask, Related searches"
인성 테스트,Informational,260,"1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.66,0.66,1.00,0.81,0.81",15,0.27,0.04,"Image pack, Video, Video carousel, Related searches"
인쇄 테스트,Informational,260,"0.66,0.66,0.66,0.66,0.81,0.81,1.00,0.66,1.00,0.81,1.00,0.66",11,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
인수 테스트,Informational,260,"1.00,1.00,0.66,0.66,0.81,0.66,0.81,0.81,0.66,0.81,0.81,0.66",12,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
인지 장애 테스트,Informational,260,"0.67,0.82,1.00,0.67,0.82,0.82,0.67,0.54,0.67,0.54,0.67,0.54",10,0.44,0.32,"AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
임신 테스트 원리,Informational,260,"0.79,0.79,0.79,0.64,1.00,0.79,1.00,0.79,1.00,0.79,0.79,0.79",22,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
자의식 과잉 테스트,Informational,260,"1.00,0.81,0.81,0.81,0.66,0.81,0.66,0.53,0.81,0.66,0.66,0.66",3,0.00,0.01,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
재밌는 심리 테스트,Informational,260,"0.81,0.81,0.66,0.66,0.81,0.81,0.66,0.66,1.00,1.00,0.81,0.81",29,0.49,0.04,"Image pack, Video, People also ask, Related searches"
정신과 우울증 테스트,Informational,260,"1.00,0.81,0.81,0.66,1.00,0.66,1.00,1.00,0.66,0.81,0.81,0.81",22,1.12,0.35,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
정치 테스트,Informational,260,"0.54,0.44,0.44,0.54,0.44,0.44,0.67,0.44,0.36,0.54,1.00,1.00",21,0.00,0.33,"Video, Related searches"
정확한 심리 테스트 모음,Informational,260,"1.00,0.82,0.67,0.82,0.67,0.54,0.54,0.36,0.44,0.54,0.36,0.36",17,0.26,0.04,"Image pack, Video, Related searches"
조이스틱 테스트,Informational,260,"0.81,0.81,0.81,1.00,0.66,1.00,1.00,0.81,0.66,0.66,0.81,0.81",31,0.00,0.33,"Reviews, Video, People also ask, Related searches"
줌 테스트,"Informational, Transactional",260,"0.81,1.00,0.66,0.66,0.81,0.81,0.66,0.66,0.53,0.81,0.81,0.66",18,0.00,0.33,"Video, Related searches"
질투 테스트,Informational,260,"1.00,1.00,0.81,0.81,0.81,0.81,0.66,0.66,0.66,0.81,0.66,0.66",10,0.00,0.01,"Image, Video, Video carousel, Related searches"
질투심 테스트,Informational,260,"1.00,1.00,0.81,0.81,0.81,0.81,0.66,0.66,0.66,0.81,0.66,0.66",20,0.40,0.02,"Video, People also ask, Related searches"
캠 테스트,Informational,260,"0.66,0.53,0.81,0.81,1.00,0.81,0.81,0.81,1.00,1.00,1.00,0.81",22,0.00,0.33,"Video, Related searches"
커플 궁합 테스트,Informational,260,"1.00,1.00,0.81,1.00,0.65,1.00,1.00,0.65,0.81,1.00,1.00,0.81",20,0.32,0.07,"Image pack, Video, Related searches"
클릭 속도 테스트,Commercial,260,"1.00,0.54,0.81,0.54,0.44,0.29,0.44,0.54,0.54,0.44,0.29,0.29",11,0.00,0.00,"Reviews, Video, Related searches"
테스트 굿,Navigational,260,"0.67,0.44,0.54,0.54,0.67,0.82,1.00,0.67,0.82,0.67,0.54,0.54",27,0.00,0.01,"Sitelinks, Related searches"
테스트 이앤씨,Navigational,260,"0.81,0.81,1.00,0.53,0.53,0.66,1.00,0.66,0.66,0.66,0.66,1.00",16,0.00,0.01,"Reviews, People also ask, Knowledge panel, Related searches"
테스트 자동화,Informational,260,"1.00,1.00,1.00,0.81,1.00,0.81,0.81,0.54,0.81,0.65,0.54,0.65",14,1.45,0.30,"AI Overview, Video, Video carousel, Related searches, Ads bottom"
테스트 코드,Informational,260,"1.00,0.67,0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.54,0.44,0.44",16,0.00,0.01,"Sitelinks, Image pack, Video, Related searches"
테스트 클리닉,Navigational,260,"0.29,0.81,0.19,0.24,0.36,0.54,0.44,0.81,0.19,0.24,0.29,1.00",18,0.64,0.16,"Sitelinks, Video, Related searches"
투자 성향 테스트,Informational,260,"0.67,0.44,0.67,0.67,1.00,0.67,0.44,0.44,0.44,0.35,0.81,0.54",10,0.86,0.05,"Video, Related searches"
트라우마 테스트,Informational,260,"1.00,0.67,0.44,0.54,0.44,0.44,0.44,0.54,0.54,0.35,0.35,0.29",8,0.17,0.14,"Reviews, Image pack, Video, People also ask, Related searches"
파워 서플라이 테스트,"Informational, Transactional",260,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.65,1.00,0.81,0.81,0.81",15,0.00,0.01,"Video, Video carousel, Related searches"
파워 테스트,Informational,260,"1.00,0.66,0.81,0.81,0.81,0.81,0.81,0.66,0.66,0.66,0.53,0.53",11,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
